40.000000
R    62 -100.000   20.000    0.018
R    63 -100.000   20.000    0.018
R    64 -100.000   20.000    0.018
R    65 -100.000   20.000    0.018
R    66 -100.000   20.000    0.018
R    67 -100.000   20.000    0.018
R    68 -100.000   20.000    0.018
R    69 -100.000   20.000    0.018
R    70 -100.000   20.000    0.018
R    71 -100.000   20.000    0.018
R    72 -100.000   20.000    0.018
R    73 -100.000   20.000    0.018
R    74 -100.000   20.000    0.018
R    75 -100.000   20.000    0.018
R    76 -100.000   20.000    0.018
R    77 -100.000   20.000    0.018
R    78 -100.000   20.000    0.018
R    79 -100.000   20.000    0.018
R    80 -100.000   20.000    0.018
R    81 -100.000   20.000    0.018
R    82 -100.000   20.000    0.018
R    83 -100.000   20.000    0.018
R    84 -100.000   20.000    0.017
R    85 -100.000   20.000    0.017
R    86 -100.000   20.000    0.016
R    87 -100.000   20.000    0.016
R    88 -100.000   20.000    0.015
R    89 -100.000   20.000    0.012
R    90 -100.000   20.000    0.011
R    91 -100.000   20.000    0.007
R    92 -100.000   20.000    0.006
R    93 -100.000   20.000    0.000
R    94 -100.000   20.000    0.001
R    95 -100.000   20.000    0.002
R    96 -100.000   20.000    0.002
R    97 -100.000   20.000    0.002
R    98 -100.000   20.000    0.002
R    99 -100.000   20.000    0.002
R   100 -100.000   20.000    0.002
R   101 -100.000   20.000    0.002
R   102 -100.000   20.000    0.002
R   103 -100.000   20.000    0.002
R   104 -100.000   20.000    0.002
R   105 -100.000   20.000    0.002
R   106 -100.000   20.000    0.002
R   107 -100.000   20.000    0.002
R   108 -100.000   20.000    0.002
R   109 -100.000   20.000    0.002
R   110 -100.000   20.000    0.002
R   111 -100.000   20.000    0.002
R   112 -100.000   20.000    0.002
R   113 -100.000   20.000    0.002
R   114 -100.000   20.000    0.002
R   115 -100.000   20.000    0.002
R   116 -100.000   20.000    0.002
R   117 -100.000   20.000    0.001
R   118 -100.000   20.000    0.000
R   119 -100.000   20.000    0.002
R   120 -100.000   20.000    0.002
R   121 -100.000   20.000    0.002
R   122 -100.000   20.000    0.002
R   123 -100.000   20.000    0.002
R   124 -100.000   20.000    0.002
R   125 -100.000   20.000    0.003
R   126 -100.000   20.000    0.003
R   127 -100.000   20.000    0.003
R   128 -100.000   20.000    0.003
R   129 -100.000   20.000    0.003
R   130 -100.000   20.000    0.003
R   131 -100.000   20.000    0.003
R   132 -100.000   20.000    0.003
R   133 -100.000   20.000    0.003
R   134 -100.000   20.000    0.003
R     0 -100.000   60.000    0.005
R     1 -100.000   60.000    0.005
R     2 -100.000   60.000    0.005
R     3 -100.000   60.000    0.005
R     4 -100.000   60.000    0.005
R     5 -100.000   60.000    0.005
R     6 -100.000   60.000    0.005
R     7 -100.000   60.000    0.005
R     8 -100.000   60.000    0.005
R     9 -100.000   60.000    0.005
R    10 -100.000   60.000    0.005
R    11 -100.000   60.000    0.005
R    12 -100.000   60.000    0.005
R    13 -100.000   60.000    0.005
R    14 -100.000   60.000    0.005
R    15 -100.000   60.000    0.005
R    16 -100.000   60.000    0.005
R    17 -100.000   60.000    0.005
R    18 -100.000   60.000    0.005
R    19 -100.000   60.000    0.005
R    20 -100.000   60.000    0.005
R    21 -100.000   60.000    0.005
R    22 -100.000   60.000    0.004
R    23 -100.000   60.000    0.004
R    24 -100.000   60.000    0.004
R    25 -100.000   60.000    0.004
R    26 -100.000   60.000    0.003
R    27 -100.000   60.000    0.003
R    28 -100.000   60.000    0.003
R    29 -100.000   60.000    0.002
R    30 -100.000   60.000    0.002
R    31 -100.000   60.000    0.002
R    32 -100.000   60.000    0.001
R    33 -100.000   60.000    0.001
R    34 -100.000   60.000    0.001
R    35 -100.000   60.000    0.001
R    36 -100.000   60.000    0.000
R    37 -100.000   60.000    0.000
R    38 -100.000   60.000    0.001
R    39 -100.000   60.000    0.002
R    40 -100.000   60.000    0.002
R    41 -100.000   60.000    0.003
R    42 -100.000   60.000    0.004
R    43 -100.000   60.000    0.006
R    44 -100.000   60.000    0.006
R    45 -100.000   60.000    0.006
R    46 -100.000   60.000    0.009
R    47 -100.000   60.000    0.010
R    48 -100.000   60.000    0.010
R    49 -100.000   60.000    0.010
R    50 -100.000   60.000    0.012
R    51 -100.000   60.000    0.012
R    52 -100.000   60.000    0.014
R    53 -100.000   60.000    0.016
R    54 -100.000   60.000    0.016
R    55 -100.000   60.000    0.016
R    56 -100.000   60.000    0.016
R    57 -100.000   60.000    0.016
R    58 -100.000   60.000    0.016
R    59 -100.000   60.000    0.016
R    60 -100.000   60.000    0.017
R    61 -100.000   60.000    0.017
R    62 -100.000   60.000    0.017
R    63 -100.000   60.000    0.017
R    64 -100.000   60.000    0.017
R    65 -100.000   60.000    0.017
R    66 -100.000   60.000    0.017
R    67 -100.000   60.000    0.017
R    68 -100.000   60.000    0.017
R    69 -100.000   60.000    0.017
R    70 -100.000   60.000    0.017
R    71 -100.000   60.000    0.017
R    72 -100.000   60.000    0.017
R    73 -100.000   60.000    0.017
R    74 -100.000   60.000    0.017
R    75 -100.000   60.000    0.018
R    76 -100.000   60.000    0.018
R    77 -100.000   60.000    0.017
R    78 -100.000   60.000    0.017
R    79 -100.000   60.000    0.017
R    80 -100.000   60.000    0.017
R    81 -100.000   60.000    0.017
R    82 -100.000   60.000    0.017
R    83 -100.000   60.000    0.017
R    84 -100.000   60.000    0.016
R    85 -100.000   60.000    0.017
R    86 -100.000   60.000    0.016
R    87 -100.000   60.000    0.016
R    88 -100.000   60.000    0.015
R    89 -100.000   60.000    0.013
R    90 -100.000   60.000    0.013
R    91 -100.000   60.000    0.008
R    92 -100.000   60.000    0.007
R    93 -100.000   60.000    0.001
R    94 -100.000   60.000    0.001
R    95 -100.000   60.000    0.001
R    96 -100.000   60.000    0.001
R    97 -100.000   60.000    0.001
R    98 -100.000   60.000    0.001
R    99 -100.000   60.000    0.001
R   100 -100.000   60.000    0.001
R   101 -100.000   60.000    0.001
R   102 -100.000   60.000    0.001
R   103 -100.000   60.000    0.001
R   104 -100.000   60.000    0.001
R   105 -100.000   60.000    0.001
R   106 -100.000   60.000    0.001
R   107 -100.000   60.000    0.001
R   108 -100.000   60.000    0.001
R   109 -100.000   60.000    0.001
R   110 -100.000   60.000    0.001
R   111 -100.000   60.000    0.001
R   112 -100.000   60.000    0.001
R   113 -100.000   60.000    0.001
R   114 -100.000   60.000    0.001
R   115 -100.000   60.000    0.001
R   116 -100.000   60.000    0.001
R   117 -100.000   60.000    0.000
R   119 -100.000   60.000    0.004
R   120 -100.000   60.000    0.004
R   121 -100.000   60.000    0.004
R   122 -100.000   60.000    0.004
R   123 -100.000   60.000    0.005
R   124 -100.000   60.000    0.005
R   125 -100.000   60.000    0.005
R   126 -100.000   60.000    0.005
R   127 -100.000   60.000    0.005
R   128 -100.000   60.000    0.005
R   129 -100.000   60.000    0.005
R   130 -100.000   60.000    0.005
R   131 -100.000   60.000    0.005
R   132 -100.000   60.000    0.005
R   133 -100.000   60.000    0.005
R   134 -100.000   60.000    0.005
R     0 -100.000  100.000    0.009
R     1 -100.000  100.000    0.009
R     2 -100.000  100.000    0.009
R     3 -100.000  100.000    0.009
R     4 -100.000  100.000    0.009
R     5 -100.000  100.000    0.009
R     6 -100.000  100.000    0.009
R     7 -100.000  100.000    0.009
R     8 -100.000  100.000    0.009
R     9 -100.000  100.000    0.009
R    10 -100.000  100.000    0.009
R    11 -100.000  100.000    0.009
R    12 -100.000  100.000    0.009
R    13 -100.000  100.000    0.009
R    14 -100.000  100.000    0.009
R    15 -100.000  100.000    0.009
R    16 -100.000  100.000    0.009
R    17 -100.000  100.000    0.008
R    18 -100.000  100.000    0.008
R    19 -100.000  100.000    0.008
R    20 -100.000  100.000    0.008
R    21 -100.000  100.000    0.008
R    22 -100.000  100.000    0.007
R    23 -100.000  100.000    0.007
R    24 -100.000  100.000    0.007
R    25 -100.000  100.000    0.007
R    26 -100.000  100.000    0.006
R    27 -100.000  100.000    0.005
R    28 -100.000  100.000    0.004
R    29 -100.000  100.000    0.004
R    30 -100.000  100.000    0.003
R    31 -100.000  100.000    0.003
R    32 -100.000  100.000    0.002
R    33 -100.000  100.000    0.001
R    34 -100.000  100.000    0.001
R    35 -100.000  100.000    0.000
R    36 -100.000  100.000    0.000
R    37 -100.000  100.000    0.000
R    38 -100.000  100.000    0.001
R    39 -100.000  100.000    0.002
R    40 -100.000  100.000    0.002
R    41 -100.000  100.000    0.003
R    42 -100.000  100.000    0.004
R    43 -100.000  100.000    0.005
R    44 -100.000  100.000    0.005
R    45 -100.000  100.000    0.005
R    46 -100.000  100.000    0.007
R    47 -100.000  100.000    0.008
R    48 -100.000  100.000    0.009
R    49 -100.000  100.000    0.009
R    50 -100.000  100.000    0.010
R    51 -100.000  100.000    0.010
R    52 -100.000  100.000    0.011
R    53 -100.000  100.000    0.012
R    54 -100.000  100.000    0.012
R    55 -100.000  100.000    0.012
R    56 -100.000  100.000    0.012
R    57 -100.000  100.000    0.012
R    58 -100.000  100.000    0.013
R    59 -100.000  100.000    0.013
R    60 -100.000  100.000    0.013
R    61 -100.000  100.000    0.013
R    62 -100.000  100.000    0.013
R    63 -100.000  100.000    0.013
R    64 -100.000  100.000    0.013
R    65 -100.000  100.000    0.013
R    66 -100.000  100.000    0.013
R    67 -100.000  100.000    0.013
R    68 -100.000  100.000    0.013
R    69 -100.000  100.000    0.014
R    70 -100.000  100.000    0.014
R    71 -100.000  100.000    0.014
R    72 -100.000  100.000    0.014
R    73 -100.000  100.000    0.013
R    74 -100.000  100.000    0.013
R    75 -100.000  100.000    0.014
R    76 -100.000  100.000    0.014
R    77 -100.000  100.000    0.013
R    78 -100.000  100.000    0.013
R    79 -100.000  100.000    0.013
R    80 -100.000  100.000    0.013
R    81 -100.000  100.000    0.013
R    82 -100.000  100.000    0.013
R    83 -100.000  100.000    0.013
R    84 -100.000  100.000    0.013
R    85 -100.000  100.000    0.013
R    86 -100.000  100.000    0.012
R    87 -100.000  100.000    0.012
R    88 -100.000  100.000    0.011
R    89 -100.000  100.000    0.010
R    90 -100.000  100.000    0.010
R    91 -100.000  100.000    0.007
R    92 -100.000  100.000    0.005
R    93 -100.000  100.000    0.000
R    94 -100.000  100.000    0.001
R    95 -100.000  100.000    0.001
R    96 -100.000  100.000    0.001
R    97 -100.000  100.000    0.001
R    98 -100.000  100.000    0.001
R    99 -100.000  100.000    0.001
R   100 -100.000  100.000    0.001
R   101 -100.000  100.000    0.001
R   102 -100.000  100.000    0.001
R   103 -100.000  100.000    0.001
R   104 -100.000  100.000    0.001
R   105 -100.000  100.000    0.001
R   106 -100.000  100.000    0.001
R   107 -100.000  100.000    0.001
R   108 -100.000  100.000    0.001
R   109 -100.000  100.000    0.001
R   110 -100.000  100.000    0.001
R   111 -100.000  100.000    0.001
R   112 -100.000  100.000    0.001
R   113 -100.000  100.000    0.001
R   114 -100.000  100.000    0.001
R   115 -100.000  100.000    0.001
R   116 -100.000  100.000    0.001
R   117 -100.000  100.000    0.000
R   119 -100.000  100.000    0.006
R   120 -100.000  100.000    0.006
R   121 -100.000  100.000    0.008
R   122 -100.000  100.000    0.008
R   123 -100.000  100.000    0.008
R   124 -100.000  100.000    0.008
R   125 -100.000  100.000    0.008
R   126 -100.000  100.000    0.009
R   127 -100.000  100.000    0.009
R   128 -100.000  100.000    0.009
R   129 -100.000  100.000    0.009
R   130 -100.000  100.000    0.009
R   131 -100.000  100.000    0.009
R   132 -100.000  100.000    0.009
R   133 -100.000  100.000    0.009
R   134 -100.000  100.000    0.009
R     0 -100.000  140.000    0.008
R     1 -100.000  140.000    0.008
R     2 -100.000  140.000    0.008
R     3 -100.000  140.000    0.008
R     4 -100.000  140.000    0.008
R     5 -100.000  140.000    0.008
R     6 -100.000  140.000    0.008
R     7 -100.000  140.000    0.008
R     8 -100.000  140.000    0.008
R     9 -100.000  140.000    0.008
R    10 -100.000  140.000    0.008
R    11 -100.000  140.000    0.008
R    12 -100.000  140.000    0.008
R    13 -100.000  140.000    0.008
R    14 -100.000  140.000    0.008
R    15 -100.000  140.000    0.008
R    16 -100.000  140.000    0.008
R    17 -100.000  140.000    0.007
R    18 -100.000  140.000    0.007
R    19 -100.000  140.000    0.007
R    20 -100.000  140.000    0.007
R    21 -100.000  140.000    0.007
R    22 -100.000  140.000    0.007
R    23 -100.000  140.000    0.006
R    24 -100.000  140.000    0.006
R    25 -100.000  140.000    0.006
R    26 -100.000  140.000    0.005
R    27 -100.000  140.000    0.004
R    28 -100.000  140.000    0.004
R    29 -100.000  140.000    0.003
R    30 -100.000  140.000    0.003
R    31 -100.000  140.000    0.003
R    32 -100.000  140.000    0.002
R    33 -100.000  140.000    0.001
R    34 -100.000  140.000    0.001
R    35 -100.000  140.000    0.000
R    36 -100.000  140.000    0.000
R    37 -100.000  140.000    0.000
R    38 -100.000  140.000    0.002
R    39 -100.000  140.000    0.002
R    40 -100.000  140.000    0.003
R    41 -100.000  140.000    0.003
R    42 -100.000  140.000    0.004
R    43 -100.000  140.000    0.005
R    44 -100.000  140.000    0.005
R    45 -100.000  140.000    0.005
R    46 -100.000  140.000    0.008
R    47 -100.000  140.000    0.008
R    48 -100.000  140.000    0.009
R    49 -100.000  140.000    0.009
R    50 -100.000  140.000    0.010
R    51 -100.000  140.000    0.011
R    52 -100.000  140.000    0.012
R    53 -100.000  140.000    0.012
R    54 -100.000  140.000    0.013
R    55 -100.000  140.000    0.013
R    56 -100.000  140.000    0.013
R    57 -100.000  140.000    0.013
R    58 -100.000  140.000    0.013
R    59 -100.000  140.000    0.013
R    60 -100.000  140.000    0.014
R    61 -100.000  140.000    0.014
R    62 -100.000  140.000    0.014
R    63 -100.000  140.000    0.014
R    64 -100.000  140.000    0.014
R    65 -100.000  140.000    0.014
R    66 -100.000  140.000    0.014
R    67 -100.000  140.000    0.014
R    68 -100.000  140.000    0.014
R    69 -100.000  140.000    0.014
R    70 -100.000  140.000    0.014
R    71 -100.000  140.000    0.014
R    72 -100.000  140.000    0.014
R    73 -100.000  140.000    0.014
R    74 -100.000  140.000    0.014
R    75 -100.000  140.000    0.014
R    76 -100.000  140.000    0.014
R    77 -100.000  140.000    0.014
R    78 -100.000  140.000    0.014
R    79 -100.000  140.000    0.014
R    80 -100.000  140.000    0.014
R    81 -100.000  140.000    0.014
R    82 -100.000  140.000    0.014
R    83 -100.000  140.000    0.014
R    84 -100.000  140.000    0.013
R    85 -100.000  140.000    0.013
R    86 -100.000  140.000    0.013
R    87 -100.000  140.000    0.013
R    88 -100.000  140.000    0.012
R    89 -100.000  140.000    0.010
R    90 -100.000  140.000    0.010
R    91 -100.000  140.000    0.007
R    92 -100.000  140.000    0.005
R    93 -100.000  140.000    0.000
R    94 -100.000  140.000    0.001
R    95 -100.000  140.000    0.002
R    96 -100.000  140.000    0.002
R    97 -100.000  140.000    0.002
R    98 -100.000  140.000    0.002
R    99 -100.000  140.000    0.002
R   100 -100.000  140.000    0.002
R   101 -100.000  140.000    0.002
R   102 -100.000  140.000    0.002
R   103 -100.000  140.000    0.002
R   104 -100.000  140.000    0.002
R   105 -100.000  140.000    0.002
R   106 -100.000  140.000    0.002
R   107 -100.000  140.000    0.002
R   108 -100.000  140.000    0.002
R   109 -100.000  140.000    0.002
R   110 -100.000  140.000    0.002
R   111 -100.000  140.000    0.002
R   112 -100.000  140.000    0.002
R   113 -100.000  140.000    0.002
R   114 -100.000  140.000    0.002
R   115 -100.000  140.000    0.001
R   116 -100.000  140.000    0.001
R   117 -100.000  140.000    0.001
R   119 -100.000  140.000    0.005
R   120 -100.000  140.000    0.006
R   121 -100.000  140.000    0.007
R   122 -100.000  140.000    0.007
R   123 -100.000  140.000    0.007
R   124 -100.000  140.000    0.007
R   125 -100.000  140.000    0.008
R   126 -100.000  140.000    0.008
R   127 -100.000  140.000    0.008
R   128 -100.000  140.000    0.008
R   129 -100.000  140.000    0.008
R   130 -100.000  140.000    0.008
R   131 -100.000  140.000    0.008
R   132 -100.000  140.000    0.008
R   133 -100.000  140.000    0.008
R   134 -100.000  140.000    0.008
R     0  -60.000 -180.000    0.007
R     1  -60.000 -180.000    0.007
R     2  -60.000 -180.000    0.007
R     3  -60.000 -180.000    0.007
R     4  -60.000 -180.000    0.007
R     5  -60.000 -180.000    0.007
R     6  -60.000 -180.000    0.007
R     7  -60.000 -180.000    0.007
R     8  -60.000 -180.000    0.007
R     9  -60.000 -180.000    0.007
R    10  -60.000 -180.000    0.007
R    11  -60.000 -180.000    0.007
R    12  -60.000 -180.000    0.007
R    13  -60.000 -180.000    0.007
R    14  -60.000 -180.000    0.007
R    15  -60.000 -180.000    0.007
R    16  -60.000 -180.000    0.007
R    17  -60.000 -180.000    0.006
R    18  -60.000 -180.000    0.006
R    19  -60.000 -180.000    0.006
R    20  -60.000 -180.000    0.006
R    21  -60.000 -180.000    0.006
R    22  -60.000 -180.000    0.006
R    23  -60.000 -180.000    0.006
R    24  -60.000 -180.000    0.006
R    25  -60.000 -180.000    0.006
R    26  -60.000 -180.000    0.005
R    27  -60.000 -180.000    0.004
R    28  -60.000 -180.000    0.004
R    29  -60.000 -180.000    0.003
R    30  -60.000 -180.000    0.003
R    31  -60.000 -180.000    0.003
R    32  -60.000 -180.000    0.002
R    33  -60.000 -180.000    0.001
R    34  -60.000 -180.000    0.001
R    35  -60.000 -180.000    0.000
R    36  -60.000 -180.000    0.000
R    37  -60.000 -180.000    0.000
R    38  -60.000 -180.000    0.002
R    39  -60.000 -180.000    0.003
R    40  -60.000 -180.000    0.003
R    41  -60.000 -180.000    0.004
R    42  -60.000 -180.000    0.005
R    43  -60.000 -180.000    0.006
R    44  -60.000 -180.000    0.006
R    45  -60.000 -180.000    0.006
R    46  -60.000 -180.000    0.009
R    47  -60.000 -180.000    0.009
R    48  -60.000 -180.000    0.010
R    49  -60.000 -180.000    0.010
R    50  -60.000 -180.000    0.011
R    51  -60.000 -180.000    0.012
R    52  -60.000 -180.000    0.013
R    53  -60.000 -180.000    0.014
R    54  -60.000 -180.000    0.014
R    55  -60.000 -180.000    0.014
R    56  -60.000 -180.000    0.014
R    57  -60.000 -180.000    0.014
R    58  -60.000 -180.000    0.014
R    59  -60.000 -180.000    0.014
R    60  -60.000 -180.000    0.015
R    61  -60.000 -180.000    0.015
R    62  -60.000 -180.000    0.015
R    63  -60.000 -180.000    0.015
R    64  -60.000 -180.000    0.015
R    65  -60.000 -180.000    0.015
R    66  -60.000 -180.000    0.015
R    67  -60.000 -180.000    0.015
R    68  -60.000 -180.000    0.015
R    69  -60.000 -180.000    0.015
R    70  -60.000 -180.000    0.015
R    71  -60.000 -180.000    0.015
R    72  -60.000 -180.000    0.015
R    73  -60.000 -180.000    0.015
R    74  -60.000 -180.000    0.015
R    75  -60.000 -180.000    0.015
R    76  -60.000 -180.000    0.015
R    77  -60.000 -180.000    0.015
R    78  -60.000 -180.000    0.015
R    79  -60.000 -180.000    0.015
R    80  -60.000 -180.000    0.015
R    81  -60.000 -180.000    0.015
R    82  -60.000 -180.000    0.014
R    83  -60.000 -180.000    0.014
R    84  -60.000 -180.000    0.014
R    85  -60.000 -180.000    0.013
R    86  -60.000 -180.000    0.013
R    87  -60.000 -180.000    0.013
R    88  -60.000 -180.000    0.012
R    89  -60.000 -180.000    0.010
R    90  -60.000 -180.000    0.010
R    91  -60.000 -180.000    0.007
R    92  -60.000 -180.000    0.005
R    93  -60.000 -180.000    0.000
R    94  -60.000 -180.000    0.001
R    95  -60.000 -180.000    0.002
R    96  -60.000 -180.000    0.002
R    97  -60.000 -180.000    0.002
R    98  -60.000 -180.000    0.002
R    99  -60.000 -180.000    0.002
R   100  -60.000 -180.000    0.002
R   101  -60.000 -180.000    0.002
R   102  -60.000 -180.000    0.002
R   103  -60.000 -180.000    0.002
R   104  -60.000 -180.000    0.002
R   105  -60.000 -180.000    0.002
R   106  -60.000 -180.000    0.002
R   107  -60.000 -180.000    0.002
R   108  -60.000 -180.000    0.002
R   109  -60.000 -180.000    0.002
R   110  -60.000 -180.000    0.002
R   111  -60.000 -180.000    0.002
R   112  -60.000 -180.000    0.002
R   113  -60.000 -180.000    0.002
R   114  -60.000 -180.000    0.002
R   115  -60.000 -180.000    0.002
R   116  -60.000 -180.000    0.002
R   117  -60.000 -180.000    0.001
R   119  -60.000 -180.000    0.004
R   120  -60.000 -180.000    0.004
R   121  -60.000 -180.000    0.006
R   122  -60.000 -180.000    0.006
R   123  -60.000 -180.000    0.006
R   124  -60.000 -180.000    0.006
R   125  -60.000 -180.000    0.007
R   126  -60.000 -180.000    0.007
R   127  -60.000 -180.000    0.007
R   128  -60.000 -180.000    0.007
R   129  -60.000 -180.000    0.007
R   130  -60.000 -180.000    0.007
R   131  -60.000 -180.000    0.007
R   132  -60.000 -180.000    0.007
R   133  -60.000 -180.000    0.007
R   134  -60.000 -180.000    0.007
R     0  -60.000 -140.000    0.000
R     1  -60.000 -140.000    0.000
R     2  -60.000 -140.000    0.000
R     3  -60.000 -140.000    0.000
R     4  -60.000 -140.000    0.000
R     5  -60.000 -140.000    0.000
R     6  -60.000 -140.000    0.000
R     7  -60.000 -140.000    0.000
R     8  -60.000 -140.000    0.000
R     9  -60.000 -140.000    0.000
R    10  -60.000 -140.000    0.000
R    11  -60.000 -140.000    0.000
R    12  -60.000 -140.000    0.000
R    13  -60.000 -140.000    0.000
R    14  -60.000 -140.000    0.000
R    15  -60.000 -140.000    0.000
R    16  -60.000 -140.000    0.000
R    17  -60.000 -140.000    0.000
R    18  -60.000 -140.000    0.000
R    19  -60.000 -140.000    0.000
R    20  -60.000 -140.000    0.000
R    21  -60.000 -140.000    0.000
R    22  -60.000 -140.000    0.000
R    23  -60.000 -140.000    0.000
R    24  -60.000 -140.000    0.000
R    25  -60.000 -140.000    0.000
R    26  -60.000 -140.000    0.000
R    27  -60.000 -140.000    0.000
R    28  -60.000 -140.000    0.000
R    29  -60.000 -140.000    0.000
R    30  -60.000 -140.000    0.000
R    31  -60.000 -140.000    0.000
R    32  -60.000 -140.000    0.000
R    36  -60.000 -140.000    0.000
R    37  -60.000 -140.000    0.000
R    38  -60.000 -140.000    0.003
R    39  -60.000 -140.000    0.004
R    40  -60.000 -140.000    0.005
R    41  -60.000 -140.000    0.005
R    42  -60.000 -140.000    0.007
R    43  -60.000 -140.000    0.008
R    44  -60.000 -140.000    0.008
R    45  -60.000 -140.000    0.008
R    46  -60.000 -140.000    0.010
R    47  -60.000 -140.000    0.011
R    48  -60.000 -140.000    0.012
R    49  -60.000 -140.000    0.012
R    50  -60.000 -140.000    0.014
R    51  -60.000 -140.000    0.015
R    52  -60.000 -140.000    0.018
R    53  -60.000 -140.000    0.019
R    54  -60.000 -140.000    0.019
R    55  -60.000 -140.000    0.019
R    56  -60.000 -140.000    0.019
R    57  -60.000 -140.000    0.019
R    58  -60.000 -140.000    0.020
R    59  -60.000 -140.000    0.020
R    60  -60.000 -140.000    0.020
R    61  -60.000 -140.000    0.020
R    62  -60.000 -140.000    0.020
R    63  -60.000 -140.000    0.020
R    64  -60.000 -140.000    0.020
R    65  -60.000 -140.000    0.020
R    66  -60.000 -140.000    0.021
R    67  -60.000 -140.000    0.021
R    68  -60.000 -140.000    0.021
R    69  -60.000 -140.000    0.022
R    70  -60.000 -140.000    0.022
R    71  -60.000 -140.000    0.022
R    72  -60.000 -140.000    0.022
R    73  -60.000 -140.000    0.022
R    74  -60.000 -140.000    0.022
R    75  -60.000 -140.000    0.021
R    76  -60.000 -140.000    0.021
R    77  -60.000 -140.000    0.021
R    78  -60.000 -140.000    0.021
R    79  -60.000 -140.000    0.021
R    80  -60.000 -140.000    0.021
R    81  -60.000 -140.000    0.020
R    82  -60.000 -140.000    0.020
R    83  -60.000 -140.000    0.020
R    84  -60.000 -140.000    0.019
R    85  -60.000 -140.000    0.018
R    86  -60.000 -140.000    0.018
R    87  -60.000 -140.000    0.017
R    88  -60.000 -140.000    0.017
R    89  -60.000 -140.000    0.015
R    90  -60.000 -140.000    0.015
R    91  -60.000 -140.000    0.011
R    92  -60.000 -140.000    0.009
R    93  -60.000 -140.000    0.001
R    94  -60.000 -140.000    0.002
R    95  -60.000 -140.000    0.002
R    96  -60.000 -140.000    0.002
R    97  -60.000 -140.000    0.002
R    98  -60.000 -140.000    0.003
R    99  -60.000 -140.000    0.003
R   100  -60.000 -140.000    0.003
R   101  -60.000 -140.000    0.004
R   102  -60.000 -140.000    0.004
R   103  -60.000 -140.000    0.004
R   104  -60.000 -140.000    0.003
R   105  -60.000 -140.000    0.003
R   106  -60.000 -140.000    0.003
R   107  -60.000 -140.000    0.003
R   108  -60.000 -140.000    0.003
R   109  -60.000 -140.000    0.003
R   110  -60.000 -140.000    0.003
R   111  -60.000 -140.000    0.003
R   112  -60.000 -140.000    0.003
R   113  -60.000 -140.000    0.003
R   114  -60.000 -140.000    0.003
R   115  -60.000 -140.000    0.003
R   116  -60.000 -140.000    0.003
R   117  -60.000 -140.000    0.002
R   123  -60.000 -140.000    0.000
R   124  -60.000 -140.000    0.000
R   125  -60.000 -140.000    0.000
R   126  -60.000 -140.000    0.000
R   127  -60.000 -140.000    0.000
R   128  -60.000 -140.000    0.000
R   129  -60.000 -140.000    0.000
R   130  -60.000 -140.000    0.000
R   131  -60.000 -140.000    0.000
R   132  -60.000 -140.000    0.000
R   133  -60.000 -140.000    0.000
R   134  -60.000 -140.000    0.000
R     0  -60.000 -100.000    0.014
R     1  -60.000 -100.000    0.014
R     2  -60.000 -100.000    0.014
R     3  -60.000 -100.000    0.014
R     4  -60.000 -100.000    0.014
R     5  -60.000 -100.000    0.014
R     6  -60.000 -100.000    0.014
R     7  -60.000 -100.000    0.014
R     8  -60.000 -100.000    0.014
R     9  -60.000 -100.000    0.014
R    10  -60.000 -100.000    0.014
R    11  -60.000 -100.000    0.014
R    12  -60.000 -100.000    0.014
R    13  -60.000 -100.000    0.014
R    14  -60.000 -100.000    0.014
R    15  -60.000 -100.000    0.013
R    16  -60.000 -100.000    0.013
R    17  -60.000 -100.000    0.013
R    18  -60.000 -100.000    0.013
R    19  -60.000 -100.000    0.012
R    20  -60.000 -100.000    0.012
R    21  -60.000 -100.000    0.011
R    22  -60.000 -100.000    0.011
R    23  -60.000 -100.000    0.011
R    24  -60.000 -100.000    0.010
R    25  -60.000 -100.000    0.010
R    26  -60.000 -100.000    0.009
R    27  -60.000 -100.000    0.007
R    28  -60.000 -100.000    0.007
R    29  -60.000 -100.000    0.006
R    30  -60.000 -100.000    0.004
R    31  -60.000 -100.000    0.004
R    32  -60.000 -100.000    0.004
R    33  -60.000 -100.000    0.001
R    34  -60.000 -100.000    0.001
R    35  -60.000 -100.000    0.000
R    36  -60.000 -100.000    0.000
R    37  -60.000 -100.000    0.000
R    38  -60.000 -100.000    0.002
R    39  -60.000 -100.000    0.003
R    40  -60.000 -100.000    0.003
R    41  -60.000 -100.000    0.004
R    42  -60.000 -100.000    0.005
R    43  -60.000 -100.000    0.007
R    44  -60.000 -100.000    0.007
R    45  -60.000 -100.000    0.007
R    46  -60.000 -100.000    0.008
R    47  -60.000 -100.000    0.008
R    48  -60.000 -100.000    0.008
R    49  -60.000 -100.000    0.008
R    50  -60.000 -100.000    0.008
R    51  -60.000 -100.000    0.009
R    52  -60.000 -100.000    0.009
R    53  -60.000 -100.000    0.009
R    54  -60.000 -100.000    0.009
R    55  -60.000 -100.000    0.009
R    56  -60.000 -100.000    0.009
R    57  -60.000 -100.000    0.009
R    58  -60.000 -100.000    0.009
R    59  -60.000 -100.000    0.009
R    60  -60.000 -100.000    0.009
R    61  -60.000 -100.000    0.009
R    62  -60.000 -100.000    0.009
R    63  -60.000 -100.000    0.009
R    64  -60.000 -100.000    0.009
R    65  -60.000 -100.000    0.009
R    66  -60.000 -100.000    0.009
